Groups
Groups
Groups
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Offline TA/TO
Corporate
Online TA
Corporate
Corporate
Corporate
Corporate
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Corporate
Groups
Groups
Groups
Complementary
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Direct
Direct
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Direct
Online TA
Direct
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Direct
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Complementary
Direct
Offline TA/TO
Complementary
Complementary
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Groups
Groups
Groups
Complementary
Groups
Complementary
Groups
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Online TA
Online TA
Groups
Groups
Direct
Online TA
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Groups
Groups
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Complementary
Online TA
Complementary
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Corporate
Corporate
Corporate
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Offline TA/TO
Online TA
Direct
Complementary
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Complementary
Direct
Online TA
Offline TA/TO
Online TA
Direct
Direct
Online TA
Online TA
Corporate
Corporate
Online TA
Corporate
Corporate
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Corporate
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Corporate
Corporate
Corporate
Corporate
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Corporate
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Complementary
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Online TA
Offline TA/TO
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Direct
Direct
Direct
Direct
Corporate
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Offline TA/TO
Direct
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Complementary
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Corporate
Direct
Direct
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Corporate
Corporate
Complementary
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Corporate
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Direct
Direct
Online TA
Offline TA/TO
Corporate
Corporate
Corporate
Offline TA/TO
Online TA
Corporate
Corporate
Corporate
Corporate
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Corporate
Corporate
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Direct
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Corporate
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Direct
Online TA
Offline TA/TO
Online TA
Direct
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Online TA
Online TA
Direct
Corporate
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Complementary
Complementary
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Direct
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Corporate
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Online TA
Groups
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Groups
Online TA
Groups
Groups
Groups
Online TA
Online TA
Offline TA/TO
Online TA
Groups
Groups
Groups
Groups
Groups
Direct
Direct
Online TA
Direct
Direct
Offline TA/TO
Online TA
Direct
Direct
Groups
Groups
Groups
Online TA
Online TA
Groups
Offline TA/TO
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Offline TA/TO
Direct
Direct
Direct
Direct
Online TA
Offline TA/TO
Online TA
Direct
Direct
Direct
Online TA
Offline TA/TO
Direct
Direct
Direct
Direct
Offline TA/TO
Direct
Direct
Direct
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Direct
Direct
Offline TA/TO
Online TA
Online TA
Direct
Direct
Direct
Online TA
Direct
Online TA
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Corporate
Online TA
Online TA
Direct
Online TA
Direct
Direct
Direct
Direct
Direct
Corporate
Corporate
Online TA
Online TA
Online TA
Online TA
Groups
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Offline TA/TO
Direct
Direct
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Direct
Direct
Online TA
Direct
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Corporate
Corporate
Online TA
Direct
Direct
Direct
Direct
Direct
Offline TA/TO
Offline TA/TO
Direct
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Online TA
Groups
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Corporate
Corporate
Corporate
Corporate
Online TA
Direct
Direct
Offline TA/TO
Direct
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Direct
Direct
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Complementary
Online TA
Online TA
Online TA
Direct
Direct
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Direct
Direct
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Corporate
Corporate
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Corporate
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Direct
Direct
Offline TA/TO
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Corporate
Direct
Direct
Direct
Online TA
Direct
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Offline TA/TO
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Direct
Corporate
Corporate
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Groups
Groups
Direct
Direct
Groups
Groups
Groups
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Direct
Direct
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Corporate
Corporate
Corporate
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Corporate
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Groups
Online TA
Groups
Direct
Online TA
Groups
Groups
Corporate
Corporate
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Groups
Groups
Direct
Corporate
Corporate
Corporate
Groups
Groups
Direct
Online TA
Online TA
Groups
Online TA
Direct
Online TA
Direct
Groups
Groups
Direct
Offline TA/TO
Groups
Groups
Groups
Direct
Direct
Online TA
Direct
Direct
Corporate
Direct
Direct
Direct
Groups
Offline TA/TO
Groups
Groups
Groups
Groups
Online TA
Direct
Groups
Groups
Groups
Online TA
Direct
Direct
Groups
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Direct
Direct
Online TA
Online TA
Groups
Corporate
Groups
Online TA
Online TA
Groups
Groups
Groups
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Complementary
Direct
Direct
Direct
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Direct
Direct
Direct
Direct
Groups
Online TA
Offline TA/TO
Direct
Offline TA/TO
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Groups
Online TA
Online TA
Direct
Online TA
Online TA
Corporate
Corporate
Corporate
Corporate
Online TA
Offline TA/TO
Online TA
Corporate
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Corporate
Direct
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Direct
Direct
Direct
Corporate
Corporate
Offline TA/TO
Online TA
Direct
Corporate
Corporate
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Corporate
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Online TA
Direct
Direct
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Direct
Corporate
Online TA
Online TA
Direct
Corporate
Corporate
Corporate
Corporate
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Direct
Online TA
Direct
Direct
Online TA
Direct
Direct
Offline TA/TO
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Offline TA/TO
Direct
Direct
Direct
Direct
Online TA
Online TA
Offline TA/TO
Direct
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Groups
Direct
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Direct
Online TA
Direct
Direct
Groups
Direct
Direct
Direct
Direct
Groups
Groups
Direct
Direct
Online TA
Groups
Direct
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Groups
Groups
Direct
Online TA
Groups
Groups
Online TA
Offline TA/TO
Groups
Online TA
Direct
Groups
Groups
Online TA
Direct
Direct
Groups
Online TA
Direct
Online TA
Direct
Offline TA/TO
Online TA
Direct
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Groups
Groups
Groups
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Groups
Online TA
Groups
Groups
Online TA
Online TA
Offline TA/TO
Groups
Groups
Online TA
Direct
Direct
Groups
Online TA
Direct
Online TA
Direct
Direct
Groups
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Direct
Direct
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Corporate
Offline TA/TO
Online TA
Corporate
Corporate
Online TA
Offline TA/TO
Complementary
Complementary
Complementary
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Direct
Corporate
Corporate
Groups
Direct
Corporate
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Corporate
Corporate
Direct
Corporate
Direct
Corporate
Offline TA/TO
Direct
Direct
Corporate
Direct
Corporate
Direct
Online TA
Direct
Direct
Direct
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Corporate
Corporate
Corporate
Online TA
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Corporate
Online TA
Online TA
Direct
Corporate
Corporate
Corporate
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Direct
Direct
Online TA
Online TA
Offline TA/TO
Direct
Direct
Direct
Direct
Corporate
Corporate
Corporate
Corporate
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Corporate
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Online TA
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Online TA
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Corporate
Corporate
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Direct
Direct
Direct
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Direct
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Direct
Corporate
Offline TA/TO
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Offline TA/TO
Groups
Direct
Offline TA/TO
Direct
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Direct
Online TA
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Offline TA/TO
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Corporate
Online TA
Direct
Online TA
Online TA
Direct
Direct
Direct
Direct
Direct
Direct
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Direct
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Offline TA/TO
Direct
Online TA
Offline TA/TO
Online TA
Complementary
Direct
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Direct
Direct
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Direct
Direct
Online TA
Offline TA/TO
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Direct
Offline TA/TO
Online TA
Online TA
Direct
Online TA
Direct
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Direct
Direct
Direct
Direct
Direct
Direct
Direct
Offline TA/TO
Direct
Direct
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Direct
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Corporate
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Offline TA/TO
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Online TA
Online TA
Corporate
Offline TA/TO
Offline TA/TO
Offline TA/TO
Offline TA/TO
Groups
Online TA
Groups
Online TA
Online TA
Direct
Online TA
Direct
Online TA
Groups
Groups
Corporate
Groups
Online TA
Groups
Online TA
Groups
Groups
Groups
Direct
Groups
Direct
Groups
Groups
Groups
Groups
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Online TA
Groups
Groups
Groups
Online TA
Groups
Online TA
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Groups
Complementary
Groups
Online TA
Online TA
Groups
Groups
Groups
Online TA
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Direct
Online TA
Offline TA/TO
Groups
Direct
Groups
Online TA
Online TA
Direct
Offline TA/TO
Online TA
Direct
Direct
Direct
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Corporate
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Online TA
Online TA
Direct
Direct
Direct
Direct
Online TA
Direct
Direct
Direct
Direct
Corporate
Corporate
Offline TA/TO
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Direct
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Direct
Corporate
Corporate
Corporate
Direct
Direct
Corporate
Corporate
Direct
Corporate
Corporate
Corporate
Corporate
Corporate
Corporate
Direct
Direct
Direct
Direct
Corporate
Corporate
Direct
Online TA
Online TA
Online TA
Online TA
Complementary
Direct
Online TA
Direct
Corporate
Corporate
Corporate
Direct
Direct
Online TA
Corporate
Online TA
Corporate
Offline TA/TO
Direct
Corporate
Direct
Direct
Online TA
Direct
Direct
Corporate
Corporate
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Offline TA/TO
Online TA
Corporate
Online TA
Direct
Online TA
Corporate
Corporate
Corporate
Online TA
Online TA
Corporate
Online TA
Online TA
Online TA
Online TA
Online TA
Direct
Online TA
Corporate
Corporate
Corporate
Corporate
Corporate
Offline TA/TO
Online TA
Online TA
Online TA
Direct
Direct
Direct
Corporate
Corporate
Online TA
Online TA
Offline TA/TO
Offline TA/TO
Corporate
Online TA
Online TA
Online TA
Corporate
Online TA
Direct
Direct
Direct
Corporate
Online TA
Offline TA/TO
Offline TA/TO
Online TA
Online TA
Direct
Offline TA/TO
Offline TA/TO
Offline TA/TO
Direct
Online TA
Online TA
Online TA
Online TA
Corporate
Corporate
Direct
Direct
Offline TA/TO
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Direct
Online TA
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Offline TA/TO
Online TA
Direct
Corporate
Corporate
Direct
Offline TA/TO
Offline TA/TO
Online TA
Corporate
Online TA
Corporate
Online TA
Online TA
Online TA
Direct
Direct
Complementary
Direct
Online TA
Direct
Direct
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Online TA
Groups
Direct
Direct
Direct
Groups
Groups
Groups
Groups
Groups
Direct
Groups
Groups
Groups
Direct
Groups
Groups
Groups
Groups
Groups
Groups
Online TA
Groups
Groups
Groups
Online TA
Offline TA/TO
Online TA
Online TA
Online TA
Online TA
Groups
Offline TA/TO
Groups
Groups
Direct
Direct
Groups
Online TA
Online TA
Direct
Online TA
Offline TA/TO
Direct
Direct
Direct
Online TA
Online TA
Offline TA/TO
Corporate
Corporate
Corporate
Corporate
Corporate
Offline TA/TO
Offline TA/TO
Corporate
Offline TA/TO
Corporate
Offline TA/TO
Corporate
Direct
Online TA
Online TA
Corporate
Online TA
Corporate
Corporate
Corporate
Corporate
Offline TA/TO
Corporate
Offline TA/TO
Offline TA/TO
